time,relativeAltitude,pressure
1610884866082757400,-0.3170738220214844,1008.592529296875
1610884866182745300,-0.3725624084472656,1008.59912109375
1610884866282733600,-0.4623985290527344,1008.60986328125
1610884866382721800,-0.4439048767089844,1008.607421875
1610884866482710000,-0.4756126403808594,1008.611328125
1610884866582698200,-0.6103668212890625,1008.62744140625
1610884866682686500,-0.6235771179199219,1008.62890625
1610884866782674700,-0.6473579406738281,1008.6318359375
1610884866882663000,-0.6447181701660156,1008.631591796875
1610884866982651000,-0.7371978759765625,1008.642578125
1610884867082639000,-0.7477645874023438,1008.643798828125
1610884867182627000,-0.7134170532226562,1008.6396484375
1610884867282615000,-0.6420745849609375,1008.63134765625
1610884867382603000,-0.6447181701660156,1008.631591796875
1610884867482591200,-0.657928466796875,1008.633056640625
1610884867582579500,-0.5918693542480469,1008.625244140625
1610884867682567700,-0.5733757019042969,1008.623046875
1610884867782555600,-0.5654487609863281,1008.6220703125
1610884867882543900,-0.48089599609375,1008.612060546875
1610884867982532000,-0.4544715881347656,1008.60888671875
1610884868082520300,-0.4042701721191406,1008.602783203125
1610884868182508500,-0.42540740966796875,1008.605224609375
1610884868282496300,-0.3091468811035156,1008.591552734375
1610884868382484200,-0.21402740478515625,1008.580078125
1610884868482472200,-0.2615852355957031,1008.585693359375
1610884868582460200,-0.2932929992675781,1008.589599609375
1610884868682448100,-0.23252105712890625,1008.582275390625
1610884868782436000,-0.208740234375,1008.579345703125
1610884868882424000,-0.240447998046875,1008.583251953125
1610884868982412000,-0.2774391174316406,1008.587646484375
1610884869082400000,-0.3197174072265625,1008.5927734375
1610884869182388000,-0.3197174072265625,1008.5927734375
1610884869282376000,-0.37784576416015625,1008.599609375
1610884869382364000,-0.37784576416015625,1008.599609375
1610884869482351900,-0.37784576416015625,1008.599609375
1610884869582340000,-0.3382110595703125,1008.5947265625
1610884869682328300,-0.22988128662109375,1008.58203125
1610884869782316500,-0.22988128662109375,1008.58203125
1610884869882304800,-0.19552993774414062,1008.577880859375
1610884869982293000,-0.18495941162109375,1008.57666015625
1610884870082281200,-0.18495941162109375,1008.57666015625
1610884870182269400,-0.17174911499023438,1008.574951171875
1610884870282257700,-0.13740158081054688,1008.57080078125
1610884870382245600,-0.13740158081054688,1008.57080078125
1610884870482233600,-0.10833358764648438,1008.5673828125
1610884870582221600,-0.034351348876953125,1008.55859375
1610884870682209800,-0.034351348876953125,1008.55859375
